name,brand,category,aisle,price,image_url,description,on_offer,discount_percent,stock,is_sponsored,tags
Kellogg's Dairy Item 147,Kellogg's,Dairy,2,21.21,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Kellogg's.,False,0.0,24,False,gluten-free
Colgate Fruits Item 148,Colgate,Fruits,1,12.24,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Colgate.,False,0.0,22,False,heart healthy
Great Value Pasta Item 149,Great Value,Pasta,6,21.16,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Great Value.,True,6.9,25,False,low fat
Great Value Cleaning Item 150,Great Value,Cleaning,10,9.35,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Great Value.,False,0.0,17,False,"low fat, non-GMO"
Barilla Toiletries Item 151,Barilla,Toiletries,11,19.13,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Barilla.,False,0.0,40,False,"non-GMO, high protein"
Campbell's Cleaning Item 152,Campbell's,Cleaning,10,3.42,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Campbell's.,True,15.8,24,False,non-GMO
Great Value Condiments Item 153,Great Value,Condiments,3,6.46,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Great Value.,False,0.0,31,False,"vegan, heart healthy, non-GMO"
Kellogg's Cleaning Item 154,Kellogg's,Cleaning,10,13.24,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Kellogg's.,False,0.0,38,False,"low fat, non-GMO, low sugar"
Quaker Pet Food Item 155,Quaker,Pet Food,12,24.4,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Quaker.,False,0.0,49,False,"heart healthy, non-GMO"
Nestle Fruits Item 156,Nestle,Fruits,1,19.12,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Nestle.,True,23.8,14,False,organic
Quaker Toiletries Item 157,Quaker,Toiletries,11,6.49,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Quaker.,True,21.2,47,False,"high protein, non-GMO"
Nestle Cereal Item 158,Nestle,Cereal,3,4.56,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Nestle.,True,22.0,40,False,"heart healthy, non-GMO"
Colgate Cleaning Item 159,Colgate,Cleaning,10,8.89,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Colgate.,False,0.0,41,False,"vegan, gluten-free, heart healthy"
General Mills Beverages Item 160,General Mills,Beverages,4,10.5,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from General Mills.,False,0.0,15,True,heart healthy
Barilla Fruits Item 161,Barilla,Fruits,1,13.03,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Barilla.,False,0.0,43,False,gluten-free
Quaker Pet Food Item 162,Quaker,Pet Food,12,14.22,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Quaker.,False,0.0,19,False,"heart healthy, gluten-free"
General Mills Vegetables Item 163,General Mills,Vegetables,1,18.23,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from General Mills.,False,0.0,2,False,low fat
Great Value Beverages Item 164,Great Value,Beverages,4,4.37,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Great Value.,False,0.0,14,False,"non-GMO, low fat, gluten-free"
Great Value Pasta Item 165,Great Value,Pasta,6,10.15,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Great Value.,False,0.0,7,False,"heart healthy, organic, vegan"
Heinz Toiletries Item 166,Heinz,Toiletries,11,17.28,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Heinz.,False,0.0,42,False,non-GMO
Campbell's Bakery Item 167,Campbell's,Bakery,7,6.44,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Campbell's.,True,8.7,4,False,vegan
Kellogg's Frozen Item 168,Kellogg's,Frozen,8,11.81,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Kellogg's.,False,0.0,20,False,"low sugar, high protein, organic"
Heinz Cleaning Item 169,Heinz,Cleaning,10,11.92,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Heinz.,False,0.0,42,False,low sugar
Dove Condiments Item 170,Dove,Condiments,3,17.35,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Dove.,False,0.0,5,False,"non-GMO, low fat, organic"
Quaker Cereal Item 171,Quaker,Cereal,3,11.0,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Quaker.,True,22.2,21,False,"heart healthy, high protein"
Colgate Snacks Item 172,Colgate,Snacks,5,20.19,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Colgate.,False,0.0,1,False,heart healthy
Dove Cleaning Item 173,Dove,Cleaning,10,12.61,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Dove.,False,0.0,26,True,organic
Kellogg's Pasta Item 174,Kellogg's,Pasta,6,11.22,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from Kellogg's.,False,0.0,15,False,"organic, heart healthy"
Nestle Bakery Item 175,Nestle,Bakery,7,10.32,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Nestle.,False,0.0,29,False,low fat
Quaker Snacks Item 176,Quaker,Snacks,5,19.83,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Quaker.,False,0.0,1,False,"high protein, organic, non-GMO"
Barilla Vegetables Item 177,Barilla,Vegetables,1,5.94,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Barilla.,False,0.0,41,False,non-GMO
Campbell's Beverages Item 178,Campbell's,Beverages,4,15.14,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Campbell's.,True,7.8,35,False,organic
Kellogg's Beverages Item 179,Kellogg's,Beverages,4,4.69,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Kellogg's.,False,0.0,29,False,"non-GMO, low fat"
Colgate Beverages Item 180,Colgate,Beverages,4,4.84,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Colgate.,True,15.1,18,False,"organic, non-GMO"
Barilla Meat Item 181,Barilla,Meat,9,3.72,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Barilla.,False,0.0,36,False,"organic, non-GMO, high protein"
Colgate Meat Item 182,Colgate,Meat,9,7.54,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Colgate.,True,29.1,19,False,non-GMO
Heinz Vegetables Item 183,Heinz,Vegetables,1,16.27,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Heinz.,True,29.1,41,False,"low sugar, organic"
Colgate Condiments Item 184,Colgate,Condiments,3,9.79,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Colgate.,False,0.0,41,False,"organic, low sugar"
Barilla Condiments Item 185,Barilla,Condiments,3,6.08,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Barilla.,False,0.0,2,False,"low sugar, heart healthy"
Quaker Frozen Item 186,Quaker,Frozen,8,21.29,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Quaker.,True,15.7,7,False,gluten-free
Colgate Bakery Item 187,Colgate,Bakery,7,4.29,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Colgate.,False,0.0,18,True,low sugar
General Mills Snacks Item 188,General Mills,Snacks,5,14.09,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from General Mills.,True,18.6,26,True,vegan
Quaker Toiletries Item 189,Quaker,Toiletries,11,2.11,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Quaker.,False,0.0,32,False,vegan
Barilla Vegetables Item 190,Barilla,Vegetables,1,11.69,https://images.unsplash.com/photo-1601004890684-d8cbf643f5f2,A quality vegetables product from Barilla.,False,0.0,25,False,low fat
Kellogg's Pet Food Item 191,Kellogg's,Pet Food,12,10.12,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Kellogg's.,False,0.0,5,False,"non-GMO, heart healthy, organic"
Barilla Beverages Item 192,Barilla,Beverages,4,15.2,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Barilla.,False,0.0,44,False,"gluten-free, low fat"
Quaker Dairy Item 193,Quaker,Dairy,2,22.0,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Quaker.,False,0.0,48,False,"vegan, low sugar"
Kellogg's Fruits Item 194,Kellogg's,Fruits,1,4.59,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Kellogg's.,True,15.7,10,False,"high protein, low fat, vegan"
Kellogg's Condiments Item 195,Kellogg's,Condiments,3,20.38,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Kellogg's.,True,22.7,10,True,heart healthy
Dove Cereal Item 196,Dove,Cereal,3,6.94,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Dove.,True,8.5,48,False,"non-GMO, low sugar"
Quaker Snacks Item 197,Quaker,Snacks,5,17.37,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Quaker.,False,0.0,2,False,"high protein, non-GMO, gluten-free"
Nestle Snacks Item 198,Nestle,Snacks,5,13.43,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Nestle.,True,8.5,20,True,"low fat, organic, low sugar"
Colgate Fruits Item 199,Colgate,Fruits,1,21.73,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Colgate.,False,0.0,5,True,"low sugar, low fat, high protein"
General Mills Fruits Item 200,General Mills,Fruits,1,19.75,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from General Mills.,False,0.0,14,False,non-GMO
Great Value Fruits Item 201,Great Value,Fruits,1,6.77,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Great Value.,False,0.0,36,False,"low fat, low sugar, gluten-free"
Heinz Snacks Item 202,Heinz,Snacks,5,20.79,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Heinz.,False,0.0,45,False,"low sugar, heart healthy"
Quaker Dairy Item 203,Quaker,Dairy,2,2.98,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Quaker.,False,0.0,49,False,"non-GMO, high protein, low sugar"
Great Value Cereal Item 204,Great Value,Cereal,3,4.05,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Great Value.,True,18.4,7,False,high protein
Nestle Snacks Item 205,Nestle,Snacks,5,9.87,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Nestle.,False,0.0,33,False,low fat
Quaker Cereal Item 206,Quaker,Cereal,3,24.01,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Quaker.,False,0.0,0,False,"organic, gluten-free"
Heinz Condiments Item 207,Heinz,Condiments,3,15.37,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Heinz.,False,0.0,46,False,organic
Kellogg's Condiments Item 208,Kellogg's,Condiments,3,12.4,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Kellogg's.,False,0.0,1,False,"high protein, low sugar"
General Mills Dairy Item 209,General Mills,Dairy,2,15.32,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from General Mills.,False,0.0,34,False,"low sugar, high protein, organic"
Nestle Pet Food Item 210,Nestle,Pet Food,12,8.35,https://images.unsplash.com/photo-1601758064226-0a74f3a87eec,A quality pet food product from Nestle.,False,0.0,27,False,"heart healthy, low sugar"
Barilla Condiments Item 211,Barilla,Condiments,3,12.69,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Barilla.,False,0.0,13,False,"non-GMO, high protein, organic"
Quaker Condiments Item 212,Quaker,Condiments,3,5.61,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Quaker.,True,14.8,50,False,"high protein, gluten-free, low sugar"
Great Value Dairy Item 213,Great Value,Dairy,2,3.67,https://images.unsplash.com/photo-1580910051073-d4b7c0e3f649,A quality dairy product from Great Value.,False,0.0,45,True,low sugar
Colgate Snacks Item 214,Colgate,Snacks,5,4.11,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Colgate.,False,0.0,29,False,heart healthy
Nestle Cereal Item 215,Nestle,Cereal,3,9.79,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Nestle.,False,0.0,37,False,"low fat, organic"
General Mills Snacks Item 216,General Mills,Snacks,5,23.5,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from General Mills.,False,0.0,43,False,"gluten-free, low sugar"
Barilla Fruits Item 217,Barilla,Fruits,1,3.99,https://images.unsplash.com/photo-1574226516831-e1dff420e12b,A quality fruits product from Barilla.,False,0.0,16,False,"heart healthy, non-GMO, low fat"
Campbell's Meat Item 218,Campbell's,Meat,9,2.37,https://images.unsplash.com/photo-1551183053-bf91a1d81141,A quality meat product from Campbell's.,False,0.0,43,False,"low sugar, organic, high protein"
Nestle Cereal Item 219,Nestle,Cereal,3,20.35,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Nestle.,False,0.0,14,False,"vegan, non-GMO"
Campbell's Frozen Item 220,Campbell's,Frozen,8,7.75,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Campbell's.,False,0.0,28,False,"vegan, high protein"
Quaker Frozen Item 221,Quaker,Frozen,8,18.07,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Quaker.,False,0.0,48,False,heart healthy
Campbell's Cleaning Item 222,Campbell's,Cleaning,10,12.18,https://images.unsplash.com/photo-1603468621535-22e361e26a8c,A quality cleaning product from Campbell's.,False,0.0,50,True,"organic, low sugar"
Quaker Condiments Item 223,Quaker,Condiments,3,12.19,https://images.unsplash.com/photo-1589302168068-964664d93dc0,A quality condiments product from Quaker.,False,0.0,12,False,"gluten-free, heart healthy, low sugar"
Quaker Cereal Item 224,Quaker,Cereal,3,18.21,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Quaker.,False,0.0,36,False,"gluten-free, low fat, non-GMO"
General Mills Pasta Item 225,General Mills,Pasta,6,7.54,https://images.unsplash.com/photo-1600891964599-f61ba0e24092,A quality pasta product from General Mills.,False,0.0,11,True,"low fat, vegan"
Campbell's Snacks Item 226,Campbell's,Snacks,5,23.47,https://images.unsplash.com/photo-1585238342021-6c71f3b88e4c,A quality snacks product from Campbell's.,False,0.0,9,False,"heart healthy, high protein"
Great Value Cereal Item 227,Great Value,Cereal,3,22.01,https://images.unsplash.com/photo-1585238341971-fd1a5cddb951,A quality cereal product from Great Value.,True,5.4,20,False,high protein
Great Value Toiletries Item 228,Great Value,Toiletries,11,7.76,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Great Value.,False,0.0,37,False,"heart healthy, low fat, non-GMO"
Quaker Toiletries Item 229,Quaker,Toiletries,11,6.57,https://images.unsplash.com/photo-1610911845064-956464e6df5c,A quality toiletries product from Quaker.,True,19.8,30,False,"vegan, high protein"
Barilla Bakery Item 230,Barilla,Bakery,7,4.21,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Barilla.,False,0.0,4,False,"organic, low sugar"
Quaker Frozen Item 231,Quaker,Frozen,8,13.09,https://images.unsplash.com/photo-1607277511772-4e5b30844b35,A quality frozen product from Quaker.,False,0.0,4,False,"gluten-free, low fat, high protein"
Colgate Beverages Item 232,Colgate,Beverages,4,9.35,https://images.unsplash.com/photo-1571072019620-1a60c7cde407,A quality beverages product from Colgate.,False,0.0,50,False,high protein
Nestle Bakery Item 233,Nestle,Bakery,7,10.73,https://images.unsplash.com/photo-1604908813263-0034e1ad0a7c,A quality bakery product from Nestle.,False,0.0,15,False,"vegan, heart healthy"
